Humidity (%);15.5556
Humidity (%);19.1165
Humidity (%);13.2478
Humidity (%);9.9833
Humidity (%);11.5836
Humidity (%);19.7791
Humidity (%);16.1038
Humidity (%);17.669
Humidity (%);18.003
Humidity (%);17.161
Humidity (%);8.00726
Humidity (%);16.0214
Humidity (%);18.6327
Humidity (%);9.79768
Humidity (%);8.58204
Humidity (%);18.478
Humidity (%);15.0965
Humidity (%);15.5595
Humidity (%);11.4143
Humidity (%);11.1931
Humidity (%);9.47454
Humidity (%);14.4615
Humidity (%);8.20979
Humidity (%);8.09114
Humidity (%);10.3739
Humidity (%);18.3138
Humidity (%);8.16341
Humidity (%);16.561
Humidity (%);11.7385
Humidity (%);10.0699
Humidity (%);9.90139
Humidity (%);17.5585
Humidity (%);12.9658
Humidity (%);12.7396
Humidity (%);14.3433
Humidity (%);8.33239
Humidity (%);18.5481
Humidity (%);16.4205
Humidity (%);17.2973
Humidity (%);12.6533
Humidity (%);11.3091
Humidity (%);13.1379
Humidity (%);10.7013
Humidity (%);11.8845
Humidity (%);13.1298
Humidity (%);15.2592
Humidity (%);16.4248
Humidity (%);18.0686
Humidity (%);9.31382
Humidity (%);13.9969
Humidity (%);17.8679
Humidity (%);8.04945
Humidity (%);9.06468
Humidity (%);8.81157
Humidity (%);15.2329
Humidity (%);16.6826
Humidity (%);9.35565
Humidity (%);18.2186
Humidity (%);10.7621
Humidity (%);9.37724
Humidity (%);13.9905
Humidity (%);8.48988
Humidity (%);8.84102
Humidity (%);9.02818
Humidity (%);19.0089
Humidity (%);16.2857
Humidity (%);12.9981
Humidity (%);10.867
Humidity (%);19.596
Humidity (%);18.7703
Humidity (%);18.0564
Humidity (%);17.6563
Humidity (%);11.3055
Humidity (%);11.9987
Humidity (%);12.9991
Humidity (%);14.0418
Humidity (%);11.8061
Humidity (%);11.6182
Humidity (%);15.8678
Humidity (%);15.996
Humidity (%);19.4053
Humidity (%);19.3658
Humidity (%);9.4359
Humidity (%);14.2709
Humidity (%);8.5198
Humidity (%);11.3697
Humidity (%);9.25634
Humidity (%);19.5966
Humidity (%);14.9253
Humidity (%);11.1222
Humidity (%);8.68932
Humidity (%);16.9059
Humidity (%);14.4095
Humidity (%);18.8285
Humidity (%);14.7974
Humidity (%);18.5248
Humidity (%);17.5575
Humidity (%);9.13052
Humidity (%);15.0059
Humidity (%);18.9492
Humidity (%);12.1001
Humidity (%);14.5753
Humidity (%);16.487
Humidity (%);13.3476
Humidity (%);14.8283
Humidity (%);18.6845
Humidity (%);13.6868
Humidity (%);16.568
Humidity (%);14.8877
Humidity (%);16.616
Humidity (%);16.8053
Humidity (%);10.5815
Humidity (%);16.443
Humidity (%);13.6582
Humidity (%);13.0591
Humidity (%);16.581
Humidity (%);19.333
Humidity (%);9.94078
Humidity (%);12.6973
Humidity (%);18.9312
Humidity (%);15.2691
Humidity (%);8.37733
Humidity (%);9.1221
Humidity (%);8.60988
Humidity (%);9.27203
Humidity (%);14.5637
Humidity (%);15.5007
Humidity (%);13.5663
Humidity (%);9.14972
Humidity (%);11.229
Humidity (%);8.78673
Humidity (%);13.5724
Humidity (%);16.0593
Humidity (%);8.66905
Humidity (%);17.3996
Humidity (%);9.59042
Humidity (%);15.547
Humidity (%);10.8811
Humidity (%);18.2396
Humidity (%);12.0846
Humidity (%);10.9056
Humidity (%);13.6971
Humidity (%);12.0508
Humidity (%);13.3859
Humidity (%);19.7474
Humidity (%);15.4818
Humidity (%);17.6722
Humidity (%);19.8704
Humidity (%);18.3674
Humidity (%);10.2328
Humidity (%);15.4111
Humidity (%);8.60232
Humidity (%);18.0561
Humidity (%);14.1842
Humidity (%);12.1358
Humidity (%);16.0374
Humidity (%);9.67138
Humidity (%);10.9211
Humidity (%);8.04534
Humidity (%);11.5443
Humidity (%);11.0519
Humidity (%);14.1918
Humidity (%);13.2807
Humidity (%);8.76969
Humidity (%);15.7313
Humidity (%);11.7622
Humidity (%);17.3249
Humidity (%);14.9091
Humidity (%);17.3559
Humidity (%);10.4804
Humidity (%);13.0592
Humidity (%);12.7984
Humidity (%);18.8236
Humidity (%);16.6203
Humidity (%);14.1023
Humidity (%);18.8153
Humidity (%);9.17935
Humidity (%);11.7879
Humidity (%);9.91629
Humidity (%);10.9885
Humidity (%);8.55111
Humidity (%);12.3774
Humidity (%);10.995
Humidity (%);11.0519
Humidity (%);10.4958
Humidity (%);19.0712
Humidity (%);17.597
Humidity (%);13.788
Humidity (%);17.0825
Humidity (%);12.3968
Humidity (%);10.1358
Humidity (%);9.11545
Humidity (%);12.1122
Humidity (%);11.6699
Humidity (%);9.83023
Humidity (%);12.6835
Humidity (%);16.2659
Humidity (%);8.60149
Humidity (%);18.8492
Humidity (%);15.464
Humidity (%);13.1647
Humidity (%);11.4698
Humidity (%);17.7502
Humidity (%);12.6756
Humidity (%);18.8837
Humidity (%);12.2804
Humidity (%);8.6004
Humidity (%);8.21109
Humidity (%);14.2235
Humidity (%);14.1307
Humidity (%);12.4693
Humidity (%);17.4981
Humidity (%);16.3543
Humidity (%);10.6873
Humidity (%);13.0551
Humidity (%);9.2016
Humidity (%);17.3784
Humidity (%);13.4367
Humidity (%);15.639
Humidity (%);19.1935
Humidity (%);11.7205
Humidity (%);13.7939
Humidity (%);17.1565
