Humidity (%);44.2668;
Humidity (%);55.525;
Humidity (%);57.6728;
Humidity (%);47.1978;
Humidity (%);47.8498;
Humidity (%);52.87;
Humidity (%);47.8059;
Humidity (%);54.8339;
Humidity (%);54.1343;
Humidity (%);48.6972;
Humidity (%);46.0433;
Humidity (%);41.0244;
Humidity (%);57.0458;
Humidity (%);46.5739;
Humidity (%);49.8773;
Humidity (%);44.1484;
Humidity (%);41.235;
Humidity (%);48.5031;
Humidity (%);41.4054;
Humidity (%);50.1557;
Humidity (%);52.4536;
Humidity (%);46.7821;
Humidity (%);46.6123;
Humidity (%);44.0122;
Humidity (%);55.605;
Humidity (%);49.4011;
Humidity (%);59.2357;
Humidity (%);56.7863;
Humidity (%);43.9976;
Humidity (%);41.3162;
Humidity (%);59.2851;
Humidity (%);47.0842;
Humidity (%);48.5672;
Humidity (%);48.456;
Humidity (%);57.0531;
Humidity (%);45.2015;
Humidity (%);42.4799;
Humidity (%);44.1813;
Humidity (%);44.8748;
Humidity (%);58.0464;
Humidity (%);55.3449;
Humidity (%);49.0531;
Humidity (%);53.3584;
Humidity (%);54.707;
Humidity (%);42.0641;
Humidity (%);44.1306;
Humidity (%);48.3706;
Humidity (%);49.3443;
Humidity (%);51.9774;
Humidity (%);46.3779;
Humidity (%);53.8028;
Humidity (%);51.7784;
Humidity (%);48.3248;
Humidity (%);47.4896;
Humidity (%);47.6734;
Humidity (%);56.7009;
Humidity (%);55.9371;
Humidity (%);59.6209;
Humidity (%);59.7613;
Humidity (%);58.0263;
Humidity (%);52.2002;
Humidity (%);54.8932;
Humidity (%);44.71;
Humidity (%);48.6972;
Humidity (%);55.0574;
Humidity (%);55.8455;
Humidity (%);50.9457;
Humidity (%);46.5586;
Humidity (%);46.7393;
Humidity (%);55.4389;
Humidity (%);49.5348;
Humidity (%);56.8584;
Humidity (%);42.3462;
Humidity (%);51.9273;
Humidity (%);55.7088;
Humidity (%);51.3486;
Humidity (%);51.4353;
Humidity (%);58.2845;
Humidity (%);43.7741;
Humidity (%);53.0153;
Humidity (%);48.7424;
Humidity (%);41.3388;
Humidity (%);42.5543;
Humidity (%);49.6032;
Humidity (%);53.1496;
Humidity (%);42.2546;
Humidity (%);45.0006;
Humidity (%);43.3217;
Humidity (%);57.3883;
Humidity (%);45.1654;
Humidity (%);51.8529;
Humidity (%);57.6783;
Humidity (%);42.5977;
Humidity (%);56.6422;
Humidity (%);44.6905;
Humidity (%);47.3248;
Humidity (%);58.5916;
Humidity (%);40.0293;
Humidity (%);40.2509;
Humidity (%);58.373;
Humidity (%);48.2271;
Humidity (%);47.1453;
Humidity (%);58.2497;
Humidity (%);58.0433;
Humidity (%);49.2503;
Humidity (%);56.9945;
Humidity (%);44.9945;
Humidity (%);50.6984;
Humidity (%);57.0665;
Humidity (%);41.2558;
Humidity (%);42.1606;
Humidity (%);55.0085;
Humidity (%);42.7949;
Humidity (%);45.2277;
Humidity (%);57.942;
Humidity (%);58.9676;
Humidity (%);59.6294;
Humidity (%);58.246;
Humidity (%);56.1947;
Humidity (%);53.6209;
Humidity (%);50.058;
Humidity (%);50.0513;
Humidity (%);57.9536;
Humidity (%);52.2576;
Humidity (%);43.9628;
Humidity (%);49.9554;
Humidity (%);47.6899;
Humidity (%);45.7442;
Humidity (%);40.8059;
Humidity (%);57.9835;
Humidity (%);54.1233;
Humidity (%);46.2289;
Humidity (%);56.4908;
Humidity (%);56.8236;
Humidity (%);50.3529;
Humidity (%);52.1606;
Humidity (%);57.152;
Humidity (%);52.7961;
Humidity (%);54.395;
Humidity (%);41.92;
Humidity (%);49.2448;
Humidity (%);45.3926;
Humidity (%);46.7344;
Humidity (%);45.467;
Humidity (%);50.8571;
Humidity (%);56.4841;
Humidity (%);57.7271;
Humidity (%);44.6532;
Humidity (%);42.4737;
Humidity (%);42.8993;
Humidity (%);55.0354;
Humidity (%);44.9371;
Humidity (%);51.6807;
Humidity (%);40.0812;
Humidity (%);53.3034;
Humidity (%);51.2985;
Humidity (%);43.2802;
Humidity (%);44.8327;
Humidity (%);50.9335;
Humidity (%);40.4683;
Humidity (%);46.1679;
Humidity (%);52.3303;
Humidity (%);51.3632;
Humidity (%);42.7705;
Humidity (%);44.3889;
Humidity (%);50.4524;
Humidity (%);44.4347;
Humidity (%);56.721;
Humidity (%);49.605;
Humidity (%);41.2265;
Humidity (%);42.6068;
Humidity (%);47.6551;
Humidity (%);46.8596;
Humidity (%);42.8761;
Humidity (%);52.4322;
