Temperature (°C);21.0619;
Temperature (°C);21.0116;
Temperature (°C);20.1459;
Temperature (°C);20.0636;
Temperature (°C);20.7552;
Temperature (°C);18.2762;
Temperature (°C);18.3374;
Temperature (°C);20.7804;
Temperature (°C);20.5342;
Temperature (°C);20.4775;
Temperature (°C);21.2361;
Temperature (°C);18.3821;
Temperature (°C);18.6356;
Temperature (°C);19.7967;
Temperature (°C);21.5561;
Temperature (°C);21.8121;
Temperature (°C);21.5616;
Temperature (°C);18.3091;
Temperature (°C);18.5705;
Temperature (°C);19.3299;
Temperature (°C);21.9836;
Temperature (°C);19.1326;
Temperature (°C);18.1047;
Temperature (°C);18.1364;
Temperature (°C);20.5692;
Temperature (°C);19.1901;
Temperature (°C);18.5264;
Temperature (°C);19.1162;
Temperature (°C);21.7259;
Temperature (°C);21.323;
Temperature (°C);20.0409;
Temperature (°C);21.4653;
Temperature (°C);21.9402;
Temperature (°C);21.7926;
Temperature (°C);21.933;
Temperature (°C);18.8117;
Temperature (°C);21.5226;
Temperature (°C);19.8733;
Temperature (°C);21.3481;
Temperature (°C);21.8487;
Temperature (°C);19.3239;
Temperature (°C);21.567;
Temperature (°C);20.3661;
Temperature (°C);18.7107;
Temperature (°C);20.4722;
Temperature (°C);21.9358;
Temperature (°C);19.3566;
Temperature (°C);18.9722;
Temperature (°C);19.7589;
Temperature (°C);19.247;
Temperature (°C);21.3813;
Temperature (°C);21.3703;
Temperature (°C);20.4853;
Temperature (°C);20.2716;
Temperature (°C);20.9371;
Temperature (°C);19.0525;
Temperature (°C);19.8414;
Temperature (°C);18.4949;
Temperature (°C);18.4417;
Temperature (°C);21.2823;
Temperature (°C);21.1303;
Temperature (°C);21.7431;
Temperature (°C);18.7608;
Temperature (°C);18.8482;
Temperature (°C);20.2102;
Temperature (°C);18.7828;
Temperature (°C);21.2878;
Temperature (°C);18.6806;
Temperature (°C);20.6198;
Temperature (°C);20.1223;
Temperature (°C);18.7066;
Temperature (°C);20.6319;
Temperature (°C);20.3456;
Temperature (°C);21.8395;
Temperature (°C);20.059;
Temperature (°C);20.0219;
Temperature (°C);19.9098;
Temperature (°C);18.4534;
Temperature (°C);19.5241;
Temperature (°C);21.324;
Temperature (°C);20.6771;
Temperature (°C);19.6908;
Temperature (°C);18.0802;
Temperature (°C);19.8345;
Temperature (°C);20.5384;
Temperature (°C);20.4846;
Temperature (°C);19.8651;
Temperature (°C);18.1056;
Temperature (°C);18.7917;
Temperature (°C);21.826;
Temperature (°C);18.3516;
Temperature (°C);21.5084;
Temperature (°C);18.2593;
Temperature (°C);21.8413;
Temperature (°C);21.5349;
Temperature (°C);19.7041;
Temperature (°C);18.0886;
Temperature (°C);21.4437;
Temperature (°C);18.6126;
Temperature (°C);20.1541;
Temperature (°C);20.2657;
Temperature (°C);18.2491;
Temperature (°C);19.1989;
Temperature (°C);22.0001;
Temperature (°C);19.8353;
Temperature (°C);18.3852;
Temperature (°C);20.0947;
Temperature (°C);19.3581;
Temperature (°C);21.8059;
Temperature (°C);18.1406;
Temperature (°C);20.5494;
Temperature (°C);21.402;
Temperature (°C);21.1527;
Temperature (°C);18.7722;
Temperature (°C);20.4671;
Temperature (°C);21.5035;
Temperature (°C);18.419;
Temperature (°C);20.0305;
Temperature (°C);21.7461;
Temperature (°C);21.205;
Temperature (°C);19.0676;
Temperature (°C);18.213;
Temperature (°C);20.384;
Temperature (°C);18.7643;
Temperature (°C);19.3571;
Temperature (°C);20.0056;
Temperature (°C);21.5395;
Temperature (°C);20.1692;
Temperature (°C);18.0773;
Temperature (°C);21.7199;
Temperature (°C);20.8075;
Temperature (°C);20.0859;
Temperature (°C);21.3846;
Temperature (°C);21.0035;
Temperature (°C);21.3703;
Temperature (°C);21.1513;
Temperature (°C);18.8557;
Temperature (°C);20.6756;
Temperature (°C);19.4808;
Temperature (°C);21.2494;
Temperature (°C);20.931;
Temperature (°C);19.6956;
Temperature (°C);21.637;
Temperature (°C);18.6974;
Temperature (°C);19.265;
Temperature (°C);18.1895;
Temperature (°C);20.1974;
Temperature (°C);19.9331;
Temperature (°C);19.5683;
Temperature (°C);18.5202;
Temperature (°C);18.592;
Temperature (°C);19.0637;
Temperature (°C);18.7925;
Temperature (°C);19.9528;
Temperature (°C);21.7224;
Temperature (°C);19.2315;
Temperature (°C);20.0147;
Temperature (°C);21.0685;
Temperature (°C);21.7541;
Temperature (°C);20.2448;
Temperature (°C);18.4763;
Temperature (°C);19.6731;
Temperature (°C);18.3101;
Temperature (°C);19.0501;
Temperature (°C);19.9904;
Temperature (°C);18.4319;
Temperature (°C);20.1966;
Temperature (°C);19.0306;
Temperature (°C);20.7334;
Temperature (°C);20.5736;
Temperature (°C);19.915;
Temperature (°C);20.3029;
Temperature (°C);20.5168;
Temperature (°C);20.4704;
Temperature (°C);19.6945;
Temperature (°C);19.6114;
Temperature (°C);19.3654;
Temperature (°C);18.2484;
Temperature (°C);20.8495;
Temperature (°C);21.5949;
Temperature (°C);20.5717;
Temperature (°C);18.3149;
Temperature (°C);21.4245;
Temperature (°C);20.849;
Temperature (°C);20.7173;
Temperature (°C);18.9663;
Temperature (°C);19.9232;
Temperature (°C);20.2973;
Temperature (°C);21.2428;
Temperature (°C);18.9976;
Temperature (°C);19.7136;
Temperature (°C);20.2802;
Temperature (°C);20.8515;
Temperature (°C);19.0758;
Temperature (°C);19.6596;
Temperature (°C);19.6734;
Temperature (°C);19.4816;
Temperature (°C);20.6425;
Temperature (°C);18.4539;
Temperature (°C);18.6606;
Temperature (°C);21.8691;
Temperature (°C);20.6154;
Temperature (°C);20.8393;
Temperature (°C);19.3598;
Temperature (°C);21.9122;
Temperature (°C);18.2339;
Temperature (°C);18.424;
Temperature (°C);19.0421;
Temperature (°C);20.2475;
Temperature (°C);18.2577;
Temperature (°C);19.3257;
Temperature (°C);18.1361;
Temperature (°C);18.8122;
Temperature (°C);19.6739;
Temperature (°C);19.8877;
Temperature (°C);20.3058;
Temperature (°C);21.3766;
Temperature (°C);19.6551;
Temperature (°C);21.5615;
Temperature (°C);19.1537;
Temperature (°C);20.6618;
Temperature (°C);18.8028;
Temperature (°C);21.3959;
Temperature (°C);19.4625;
Temperature (°C);21.2925;
Temperature (°C);20.3609;
Temperature (°C);21.4329;
Temperature (°C);19.5745;
Temperature (°C);21.0896;
Temperature (°C);21.9215;
Temperature (°C);19.2681;
Temperature (°C);19.6836;
Temperature (°C);20.6905;
Temperature (°C);20.3666;
Temperature (°C);19.1226;
Temperature (°C);18.5397;
Temperature (°C);18.237;
Temperature (°C);21.5445;
Temperature (°C);20.6477;
Temperature (°C);21.3138;
Temperature (°C);19.7757;
Temperature (°C);19.0386;
Temperature (°C);18.1355;
Temperature (°C);19.54;
Temperature (°C);18.199;
Temperature (°C);19.3881;
Temperature (°C);18.2926;
Temperature (°C);20.553;
Temperature (°C);20.6507;
Temperature (°C);18.0299;
Temperature (°C);18.4576;
Temperature (°C);21.6148;
Temperature (°C);18.689;
Temperature (°C);19.4935;
Temperature (°C);21.7415;
Temperature (°C);18.9722;
Temperature (°C);18.2882;
Temperature (°C);19.4357;
Temperature (°C);20.4437;
Temperature (°C);21.9311;
Temperature (°C);20.6141;
Temperature (°C);19.759;
Temperature (°C);18.4509;
Temperature (°C);21.0969;
Temperature (°C);20.9313;
Temperature (°C);20.8497;
Temperature (°C);18.2277;
Temperature (°C);18.1276;
Temperature (°C);20.357;
Temperature (°C);20.8661;
Temperature (°C);20.2683;
Temperature (°C);19.823;
Temperature (°C);18.0149;
Temperature (°C);20.7046;
Temperature (°C);21.6423;
Temperature (°C);20.8214;
Temperature (°C);18.978;
Temperature (°C);18.096;
Temperature (°C);21.1417;
Temperature (°C);19.2963;
Temperature (°C);21.1879;
Temperature (°C);18.907;
Temperature (°C);19.5704;
Temperature (°C);20.3554;
Temperature (°C);20.9307;
Temperature (°C);20.8674;
Temperature (°C);20.4731;
Temperature (°C);18.7359;
Temperature (°C);21.2227;
Temperature (°C);19.3814;
Temperature (°C);18.3312;
Temperature (°C);21.5184;
Temperature (°C);19.7374;
Temperature (°C);21.093;
Temperature (°C);21.8869;
Temperature (°C);21.7509;
Temperature (°C);19.2625;
Temperature (°C);18.2693;
Temperature (°C);19.3655;
Temperature (°C);18.9477;
Temperature (°C);20.5743;
Temperature (°C);19.8358;
Temperature (°C);20.8735;
Temperature (°C);18.6571;
Temperature (°C);21.5118;
Temperature (°C);20.7538;
Temperature (°C);20.9486;
Temperature (°C);20.3639;
Temperature (°C);18.0342;
Temperature (°C);18.8647;
Temperature (°C);21.2859;
Temperature (°C);21.9514;
Temperature (°C);19.7188;
Temperature (°C);21.6038;
Temperature (°C);20.5446;
Temperature (°C);19.6416;
Temperature (°C);19.5076;
Temperature (°C);21.7813;
Temperature (°C);18.1513;
Temperature (°C);20.0328;
Temperature (°C);20.6617;
Temperature (°C);21.2972;
Temperature (°C);18.6386;
Temperature (°C);21.555;
Temperature (°C);20.9101;
Temperature (°C);21.111;
Temperature (°C);20.7065;
Temperature (°C);19.7192;
Temperature (°C);18.9305;
Temperature (°C);18.8471;
Temperature (°C);21.9309;
Temperature (°C);19.7413;
Temperature (°C);19.4769;
Temperature (°C);21.2401;
Temperature (°C);19.8898;
Temperature (°C);19.5209;
Temperature (°C);21.2499;
Temperature (°C);20.3333;
Temperature (°C);18.9281;
Temperature (°C);20.6988;
Temperature (°C);18.723;
Temperature (°C);19.792;
Temperature (°C);19.08;
Temperature (°C);21.6701;
Temperature (°C);21.7969;
Temperature (°C);20.037;
Temperature (°C);19.5672;
Temperature (°C);21.5664;
Temperature (°C);21.3989;
Temperature (°C);21.5032;
Temperature (°C);21.2461;
Temperature (°C);19.854;
Temperature (°C);21.7896;
Temperature (°C);19.2826;
Temperature (°C);20.0796;
Temperature (°C);21.5097;
Temperature (°C);18.0731;
Temperature (°C);19.4948;
Temperature (°C);21.7788;
Temperature (°C);21.7337;
Temperature (°C);19.9775;
Temperature (°C);18.1697;
Temperature (°C);20.1032;
Temperature (°C);18.5081;
Temperature (°C);21.5422;
Temperature (°C);19.8835;
Temperature (°C);21.8515;
Temperature (°C);18.4439;
Temperature (°C);20.2774;
Temperature (°C);19.1828;
Temperature (°C);19.8576;
Temperature (°C);19.3321;
Temperature (°C);20.402;
Temperature (°C);20.1539;
Temperature (°C);19.6958;
Temperature (°C);21.9274;
Temperature (°C);19.5126;
Temperature (°C);19.4863;
Temperature (°C);18.6427;
Temperature (°C);19.7332;
Temperature (°C);20.9353;
Temperature (°C);18.8783;
Temperature (°C);19.5974;
Temperature (°C);21.1723;
Temperature (°C);20.2583;
Temperature (°C);19.2718;
Temperature (°C);20.0574;
Temperature (°C);19.3531;
Temperature (°C);21.8768;
Temperature (°C);19.2724;
Temperature (°C);19.8992;
Temperature (°C);18.1738;
Temperature (°C);21.685;
Temperature (°C);21.0459;
Temperature (°C);21.0157;
Temperature (°C);21.2379;
Temperature (°C);18.3633;
Temperature (°C);20.8684;
Temperature (°C);18.3504;
Temperature (°C);18.5267;
Temperature (°C);18.4914;
Temperature (°C);18.5104;
Temperature (°C);18.4158;
Temperature (°C);21.0711;
Temperature (°C);20.4545;
Temperature (°C);19.8861;
Temperature (°C);21.4087;
Temperature (°C);19.8133;
Temperature (°C);18.5524;
Temperature (°C);20.8341;
Temperature (°C);19.8264;
Temperature (°C);21.3284;
Temperature (°C);19.3506;
Temperature (°C);21.4015;
Temperature (°C);18.2757;
Temperature (°C);21.6377;
Temperature (°C);19.782;
Temperature (°C);21.066;
Temperature (°C);18.3039;
Temperature (°C);19.6552;
Temperature (°C);18.287;
Temperature (°C);20.5723;
Temperature (°C);21.9141;
Temperature (°C);18.3366;
Temperature (°C);21.4396;
Temperature (°C);19.5441;
