Temperature (°C);30.1891
Temperature (°C);41.2714
Temperature (°C);43.7851
Temperature (°C);37.9438
Temperature (°C);32.434
Temperature (°C);30.7256
Temperature (°C);39.9141
Temperature (°C);44.4379
Temperature (°C);44.5083
Temperature (°C);41.6037
Temperature (°C);40.8654
Temperature (°C);42.7422
Temperature (°C);33.7281
Temperature (°C);38.5348
Temperature (°C);33.5409
Temperature (°C);38.8694
Temperature (°C);38.9271
Temperature (°C);33.757
Temperature (°C);36.0459
Temperature (°C);31.1261
Temperature (°C);44.8242
Temperature (°C);36.4899
Temperature (°C);32.0595
Temperature (°C);34.489
Temperature (°C);36.4039
Temperature (°C);32.3104
Temperature (°C);40.2144
Temperature (°C);44.9803
Temperature (°C);38.2885
Temperature (°C);37.5291
Temperature (°C);33.4672
Temperature (°C);34.0399
Temperature (°C);34.115
Temperature (°C);33.562
Temperature (°C);38.4771
Temperature (°C);32.9055
Temperature (°C);35.9076
Temperature (°C);36.3091
Temperature (°C);39.9786
Temperature (°C);36.9829
Temperature (°C);33.4558
Temperature (°C);30.5269
Temperature (°C);35.1582
Temperature (°C);30.2234
Temperature (°C);33.6865
Temperature (°C);39.2059
Temperature (°C);43.0284
Temperature (°C);39.4993
Temperature (°C);40.0404
Temperature (°C);42.9418
Temperature (°C);38.8021
Temperature (°C);38.9747
Temperature (°C);31.8476
Temperature (°C);34.3136
Temperature (°C);38.2698
Temperature (°C);34.4871
Temperature (°C);33.7011
Temperature (°C);42.2588
Temperature (°C);32.1712
Temperature (°C);42.9176
Temperature (°C);34.8337
Temperature (°C);36.446
Temperature (°C);40.5742
Temperature (°C);41.5658
Temperature (°C);43.4907
Temperature (°C);41.6518
Temperature (°C);32.2463
Temperature (°C);37.5282
Temperature (°C);36.3054
Temperature (°C);42.1348
Temperature (°C);39.0329
Temperature (°C);32.0701
Temperature (°C);42.6777
Temperature (°C);36.0111
Temperature (°C);30.228
Temperature (°C);30.0032
Temperature (°C);34.1429
Temperature (°C);44.6306
Temperature (°C);41.9549
Temperature (°C);34.0573
Temperature (°C);38.7518
Temperature (°C);31.9478
Temperature (°C);36.5348
Temperature (°C);39.2581
Temperature (°C);30.4436
Temperature (°C);33.9026
Temperature (°C);31.8673
Temperature (°C);42.3009
Temperature (°C);43.4216
Temperature (°C);32.7906
Temperature (°C);35.8032
Temperature (°C);35.9255
Temperature (°C);31.5258
Temperature (°C);41.6404
Temperature (°C);40.5188
Temperature (°C);33.2933
Temperature (°C);42.6122
Temperature (°C);38.587
Temperature (°C);31.8906
Temperature (°C);32.3585
Temperature (°C);32.9243
Temperature (°C);36.2491
Temperature (°C);43.8739
Temperature (°C);40.2469
Temperature (°C);41.4701
Temperature (°C);31.1028
Temperature (°C);32.8716
Temperature (°C);37.6275
Temperature (°C);34.3947
Temperature (°C);42.8562
Temperature (°C);37.1166
Temperature (°C);33.0914
Temperature (°C);34.3585
Temperature (°C);33.8238
Temperature (°C);36.0399
Temperature (°C);42.523
Temperature (°C);39.91
Temperature (°C);38.3045
Temperature (°C);34.6506
Temperature (°C);38.4767
Temperature (°C);34.8602
Temperature (°C);36.9536
Temperature (°C);42.908
Temperature (°C);34.5521
Temperature (°C);42.6617
Temperature (°C);41.1588
Temperature (°C);40.0977
Temperature (°C);34.77
Temperature (°C);30.7773
Temperature (°C);42.4149
Temperature (°C);44.2067
Temperature (°C);42.9441
Temperature (°C);40.0615
Temperature (°C);36.6996
Temperature (°C);31.2978
Temperature (°C);42.0588
Temperature (°C);44.1302
Temperature (°C);33.8485
Temperature (°C);34.8859
Temperature (°C);33.6435
Temperature (°C);33.7387
Temperature (°C);36.9289
Temperature (°C);35.3111
Temperature (°C);32.1474
Temperature (°C);41.157
Temperature (°C);36.6153
Temperature (°C);44.1151
Temperature (°C);44.3156
Temperature (°C);44.5422
Temperature (°C);35.5657
Temperature (°C);38.4153
Temperature (°C);33.5611
Temperature (°C);37.3157
Temperature (°C);42.7944
Temperature (°C);30.2811
Temperature (°C);34.3439
Temperature (°C);37.5382
Temperature (°C);38.0482
Temperature (°C);31.1074
Temperature (°C);41.5429
Temperature (°C);37.2832
Temperature (°C);41.1821
Temperature (°C);30.9902
Temperature (°C);34.8309
Temperature (°C);42.0135
Temperature (°C);31.5331
Temperature (°C);38.1027
Temperature (°C);33.0529
Temperature (°C);34.9545
Temperature (°C);32.2953
Temperature (°C);43.0677
Temperature (°C);43.5978
Temperature (°C);31.4718
Temperature (°C);44.897
Temperature (°C);43.3355
Temperature (°C);41.7736
Temperature (°C);43.444
Temperature (°C);43.3703
Temperature (°C);37.557
Temperature (°C);40.1837
Temperature (°C);43.6377
Temperature (°C);43.7333
Temperature (°C);34.9591
Temperature (°C);38.1022
Temperature (°C);35.0836
Temperature (°C);38.359
Temperature (°C);34.7201
Temperature (°C);30.8473
Temperature (°C);30.4523
Temperature (°C);35.3555
Temperature (°C);35.345
Temperature (°C);34.158
Temperature (°C);31.426
Temperature (°C);37.9356
Temperature (°C);44.0396
Temperature (°C);33.5665
Temperature (°C);38.077
Temperature (°C);38.7962
Temperature (°C);41.0846
Temperature (°C);38.777
Temperature (°C);43.2408
Temperature (°C);44.491
Temperature (°C);34.2134
Temperature (°C);33.0369
Temperature (°C);41.8912
Temperature (°C);39.8056
Temperature (°C);37.9864
Temperature (°C);42.5152
Temperature (°C);40.517
Temperature (°C);42.1348
Temperature (°C);38.1622
Temperature (°C);40.674
Temperature (°C);36.4936
Temperature (°C);35.8531
Temperature (°C);31.0781
